id,name,comment,rating,review_date
34,tomas echavarria,gran centro de entrenamiento los profes y la gente que va es muy maja! llevo casi un año y medio entrenando y cada vez me gusta más algo inimaginable que iba a suceder cuándo fui por primera vez sin dudas super recomendable! gracias por todo,5,Hace un año
35,fabiana mendez,sin duda es el mejor centro para entrenar en madrid las instalaciones están increíbles y el ambiente lo hace aún mejor sin duda todos los instructores hacen que quieras seguir yendo 100 recomendado más que un centro es una familia,5,Hace un año
36,Laura Prelez,gimnasio de 10 muy recomendable buenísimos coaches gestión y ambiente es la primera vez que me he sentido en una comunidad en un gimnasio carol y jose son fanáticos gracias por todo!!,5,Hace 11 meses
37,Evelyn Calvo,llevo 1 mes entrenando en distrito y me ha encantado las clases son siempre dinámicas y diferentes los coaches son agradables y siempre dispuestos a ayudarte a mejorar además las instalaciones son adecuadas para los tipos de entrenamiento que ofrecen recomiendo mucho distrito para entrenar!,5,Hace 2 años
38,Raquel Sierra,estoy encantada hacía tiempo que no estaba tan motivada con el deporte todos los profesores son geniales y magníficos profesionales se adaptan a la forma física de cada alumno y todo lo personalizan también están muy pendientes de las lesiones de cada uno para evitar que se hagan daño las clases son súper animadas y con muy buen ambiente !! recomendable 100 el mejor equipo posible de entrenadores !!!,5,Fecha de edición: Hace 2 años
39,Alejandra Alonso Gómez-Cabrero,estoy encantada he encontrado el lugar perfecto que se adapta a mi horario y los entrenamientos tienen la intensidad que necesito siempre me ha costado mucho tener constancia en el ejercicio y el formato que tiene distrito junto con el maravilloso equipo de entrenadores han conseguido que me enganche el entrenamiento de hoy con izan un 10!!,5,Hace 2 años
40,Philippe Calpe Delgado,no soy muy dado a los gimnasios pero debo decir que este es maravilloso las clases son muy divertidas y motivadoras los y las entrenadoras son atentos y profesionales y el ambiente que se respira no es para nada el que se respira en otros gimnasios es mucho mejor sin duda ¡felicidades! actualización 24 03 2023 carol jose isa manu david ¡maravillosos todos! ¡¡qué gustazo las clases!! seguiré ahí a tope sin duda,5,Fecha de edición: Hace 2 años
41,José A. Moraleda Mesa,llevo apuntado desde principios de julio y estoy encantado las instalaciones son fantásticas y los monitores súper cercanos y profesionales están todo el tiempo pendientes para que hagas bien los movimientos y evitar lesiones la gran variedad de ejercicios en cada una de las clases hace que sean muy dinámicas y el ambiente es de 10 también hay una gran variedad de horarios para poder compaginarlo bien con tu rutina he estado en muchos gimnasios box de crossfit etc y esto es otra historia tanto el trato humano como profesional es de 10 si te tomas en serio los entrenos rápido notarás la mejoría física recomendable 100 si siguen en esta línea seguiré aquí por mucho tiempo!!!,5,Hace 2 años
42,Carla De lima,he vuelto después de dos años y sigo pensando que es una experiencia única! una manera de entrenar diferente en donde los monitores te motivan mucho y aprendes un montón! jose y carol los mejores coaches del mundo te hechas una risas te meten mucha caña especialmente jose pero se agradecen los resultados mis mañanas empiezan mejor yendo a distrito distintas clases adaptadas a todo el mundo y me encanta! 100 recomendado,5,Fecha de edición: Hace un año
43,JORGE PS,una suerte haber encontrado este box aunque me pilla un poco lejos de casa hago el esfuerzo de muy buen gusto para poder ir cada día que puedo la dirección es muy buena con facilidades a la hora de pago cambio de tarifas cambio de clases…etc los coachs unos craks! te explican todo genial y siempre aprendes algo nuevo además de un ambiente fantástico en el box muy recomendable!!!,5,Hace un año
44,DANIEL MUÑOZ REYES,hace tres meses que decidí empezar a entrenar en este gimnasio y desde entonces he notado un cambio físico brutal además de un cambio a nivel personal los entrenadores te enseñan todos los ejercicios y los adaptan a tus capacidades y o necesidades además de hacer que un entrenamiento duro sea divertido y tengas ganas de volver al día siguiente sin duda ¡de las mejores deciones que he tomado! enhorabuena,5,Hace 4 años
45,Alejandra Zamorano,que decir de mi gran familia distrito clara del rey para los no amantes del fitness confirmo y reafirmo que es el mejor sitio para engancharte a la fiebre del deporte! clases dinámicas al ritmo de la mejor musica con explicacion de cada ejercicio antes de su realización! y que decir de su equipo carol josé sara jesús yerika siempre dispuestos a ayudar y a crecer contigo en el deporte sin duda es the place to be de madrid! gracias familia distritoooo!!,5,Hace un año
46,Noelia Cuenca Borssi,entrenadores profesionales pendientes en todo momento de tu progreso y ajuste en los pesos grandes motivadores y mejores personas el sitio es muy muy top súper nuevo y bien cuidado reitero lo buenos que son david izan y carol,5,Hace un año
47,Bruna Mariano,llegué a madrid hace un año e inmediatamente busqué un lugar donde podria seguir entrenando ahí encontré a distrito solía hacer musculación y hacía tiempo que no hacía entrenos funcionales pero desde la primera clase me sentí muy bien las clases son diversas los coaches son geniales y el gimnasio está muy bien equipado no importa si llevas un tiempo entrenando o nunca has hecho nada las clases se ajustan según las limitaciones de cada uno y puedes seguir tu progreso a casa sesion sin duda lo recomiendo,5,Hace 2 años
48,María Ángeles Sánchez Hidalgo,tras más de dos años asistiendo tres veces por semana a distrito puedo decir que han conseguido que incluya el entrenamiento en mi vida cosas como jugar al tenis sin dolor de rodillas o finalizar carreras de 10kms era algo impensable antes los entrenadores son geniales especialmente jose que nos anima a superarnos para que salgamos de la zona de comfort y mejoremos continuamente,5,Hace 2 años
49,adriana hortelano,encantada con todas las clases que se imparten en distrito de los mejores centros en los que he estado los coach son muy majos y atentos instalaciones modernas y bien cuidadas el sitio perfecto al que ir a entrenar,5,Hace 2 años
50,Manu BR,entrenar en distrito 280 clara del rey ha sido una experiencia muy grata lamentablemente lo tengo que dejar de forma temporal por incompatibilidad de horarios gracias a jose y carol por su profesionalidad y cercanía la cual me ha hecho sentir muy cómodo en cada clase totalmente recomendable,5,Hace un año
51,Alejandro Jimenez,excelentes profesionales cuidan en todo momento la técnica de los atletas para evitar lesiones y para asegurarse de que los ejercicios se realizan de forma correcta buenas instalaciones con dos salas de trabajo y otra pequeña de fisioterapia y con material bien cuidado y en perfecto estado los baños están más limpios siempre hasta que el de mi casa,5,Hace 3 años
52,Clara Rodríguez,by far one of the best training i ve ever have and the best of the bests in madrid every day is a new way of challenging yourself by also having fun! coaches are always there to support and help you achieve every personal objective if you want to enjoy doing exercise this is the place to be! el mejor de los mejores en todo madrid! vas a superar tus límites en cada clase siempre con acompañamiento del coach y diviertiendote al mismo tiempo instalaciones en perfecto estado y con todo tipo de herramientas para poder hacer todos los ejercicios al máximo nivel!,5,Hace 2 años
53,Eva RM,buenísima mi experiencia aquí!! las clases son muy dinámicas motivantes y siempre diferentes con todo tipo de materiales para trabajar es súper fácil y cómodo reservar mediante la aplicación los monitores son muy profesionales atentos y simpáticos sin duda de los mejores gimnasios que he probado!,5,Hace 4 años
54,Angelo Timpanaro,distrito en calle clara del rey es simplemente excepcional es más que un gimnasio boutique es un oasis de bienestar donde realmente te sientes como en casa la atmósfera acogedora y familiar te envuelve tan pronto como cruzas la puerta y cada persona que encuentras respeta tu camino de crecimiento personal las clases d45 y de yoga son verdaderamente las joyas de la corona las sesiones d45 te desafían de manera dinámica y atractiva mientras que las clases de yoga te permiten encontrar equilibrio y serenidad es difícil encontrar algo similar en otro lugar absolutamente recomendado,5,Hace un año
55,Cristina Salgado,otro concepto de hacer deporte dinámico y muy motivador el tiempo de la clase lo aprovechas al máximo y además tienes una variedad de horario con diferentes clases según tu estado de ánimo lo recomiendo!!!!! eso sin hacer mención a los entrenadores muy buenos profesionales siempre pendientes de que hagamos bien los ejercicios y darnos alternativas,5,Hace 3 años
56,Aixa AG,lo recomiendo 100 especialmente si has perdido el hábito de hacer deporte te da pereza entrenar por tu cuenta o nunca te ha gustado pero sabes que deberías y te sentaría bien spoiler te va a sentar que flipas yo nunca había sido tan constante porque nunca se me había hecho tan ameno y esto último es totalmente gracias a las personas que trabajan en distrito 280 clara del rey,5,Hace un año
57,Mauro Fossati,me encuentro muy bien entrenando en este gimnasio la instalación es nueva y de estilo moderno el equipo encantador los entrenadores son muy profesionales y simpáticos siempre hay cursos disponibles lo recomiendo a todos 5 estrellas!,5,Hace 4 años
58,Rocío Sánchez,excelente gimnasio para entrenar! los entrenadores te motivan están pendientes de ti y se adaptan a todos los niveles cada día ofrecen diferentes entrenamientos de forma que nunca repites y siempre estás motivad recomendable 100 …,5,Hace 4 años
59,Jesús Sayar,estupendo box entrenar se vuelve divertido con ellos tiene diferentes modalidades de entrenamiento adaptados a todos los niveles el ambiente es sano y divertido te sientes integrado desde el primer día los entrenadores siempre están atentos para ayudarte y aconsejarte muy recomendable!,5,Hace 3 años
60,Larraitz Martínez,distrito 280 es más que un gimnasio es el lugar perfecto para ir a entrenar desde sus instalaciones siempre limpias y ordenadas además huele muy bien por mucha gente que haya todas las sesiones son diferentes dinámicas y casi personalizadas lo que me ha permitido mejorar mucho mi estado en poco tiempo los entrenadores as generan muy buen clima de esfuerzo autosuperación y respeto con una sonrisa y cercanía sobre todo he acudido a las sesiones de yoga y gabi es un 10 he disfrutado mucho con sus clases solo me voy porque dejo la ciudad sino sería el lugar perfecto para entrenar gracias a todo el equipo!,5,Hace 3 años
61,ALEXA NATALIA CASTAÑO MONTOYA,muy buen sitio para entrenar el personal es muy agradable y colaborador siempre pendientes de todo las instalaciones muy bien adaptadas y los entrenamientos divertidos pero exigentes a su vez es la primera vez en años que no me aburro en un gimnasio lo recomiendo,5,Hace 2 años
62,Cristian Martin Diaz,llevo un mes apuntado y estoy muy satisfecho los entrenadores son profesionales verdaderamente especializados que te acompañan durante el entrenamiento revisando tu técnica adaptando los ejercicios a tus necesidades y alentándote a ir por más el trato es excelente absolutamente todos los monitores son muy amigables el gimnasio está en muy buenas condiciones siempre limpio ordenado y bien equipado la app funciona de maravilla las actividades son entretenidas y demandantes la relación precio calidad es muy buena sí es cierto que si se lo compara con un gimnasio normal es un poco más caro pero también es cierto que el servicio contratado es mucho más personalizado y de mayor calidad por lo que creo que vale la pena pagar la diferencia,5,Hace 4 años
63,mvictoria lopez,muy buen sitio para entrenar clases guiadas y los entrenadores siempre pendientes de que se realicen los ejercicios correctamente además se hace muy ameno con un ambiente agradable recomendable al 100,5,Hace un año
64,Guada Sánchez Aragón,genial la experiencia en distrito! las instalaciones están super bien cuidadas y los monitores son muy top en concreto carol es super buena entrenadora está muy pendiente de todos en las clases y te ayuda a que des lo mejor de ti pudiendo mejorar con cada entrenamiento ademas en temas de gestión y administrativos es súper ágil resolviendo dudas e incidencias que puedan surgir es un 10!,5,Hace 2 años
65,Marita Cuadrillero,siempre he odiado hacer ejercicio pero es la primera vez en mi vida que disfruto haciéndolo y me lo paso bien los entrenadores son simpatiquísimos hacen la clase amena y a la vez muy profesionales y atentos a que hagas los ejercicios correctamente para no lesionarte cumplen con todas las medidas de seguridad e higiene frente al covid los entrenamientos son muy variados y para todos los niveles lo recomiendo al 100,5,Hace 4 años
66,raquel duran,si buscas una manera de practicar deporte y pasártelo bien no hay mejor lugar que distrito de clara del rey las clases son muy divertidas y todos los entrenadores son fantásticos carol es un auténtico amor te ayudan en todos los ejercicios y están pendientes que los realices de la manera correcta siempre buscando el equilibrio entre pasar un buen rato y lograr tu objetivo ¡feliz y afortunada de pertenecer a esta familia!,5,Hace 3 años
67,S R,estoy encantada un sitio con unas instalaciones nuevas y muy cuidadas pero lo mejor es sin duda el personal tan cercano y profesional estuve con carol y me encantó lo bien que explica las clases lo cuidadosa que es con la técnica y lo mucho que se preocupa por sus atletas 100 recomendable …,5,Hace 2 años
68,Rebeca Font,llevaba tiempo buscando un espacio en el recuperar la motivación con el deporte y dí con distrito formato diferente con amplísimo horario de clases de manera que eres tú quien hace su propia rutina pero nunca aburrida los profesores son encantadores y siempre dispuestos a guiarte y adaptarse al nivel de cada persona la música de los entrenamientos y ambiente en general top la verdad que te lo hacen fácil,5,Hace 3 años
69,Cristina morales lópez,¡100 recomendable! las instalaciones y el material están en perfecto estado los entrenadores muy majos están atentos y dispuestos a aconsejarte y ayudarte clases para todos los niveles y en diferentes horarios además el ambiente es genial!!!!!,5,Hace 3 años
70,Arianna de Lima,me encanto! lo mejor del barrio si buscas entrenar de manera diferente conocer gente y participar en clases dinámicas los entrenadores muy preparados y encima son muy simpáticos! da gusto ir allí a entrenar sois los mejores 100 recomendados!,5,Hace 3 años
71,Cristina Almagro,siempre es un gusto venir a entrenar a este centro había estado en otros sitios apuntada y nunca me había gustado tanto sin duda desde el primer momento me ha encantado y adaptado a lo que quería entrenamientos muy completos y variedad dinámicos cada día súper profesionales y simpáticos te hacen sentir en casa siempre los mejores carol y manu siempre saben lo que necesitas y están pendientes de ti gracias por darme energía cada día y sacar lo mejor de mi en los entrenamientos,5,Hace 2 años
72,Rafa V. D.,después de buscar por la zona me decante por distrito 280 y no me arrepiento ambiente cálido y acogedor desde el principio con unos entrenadores y profesionales que para mi alegría cuando comenzamos las clases y mi desgracia cuando las estamos terminando y no puedo mas siempre están atentos ayudando y motivando para realizar correctamente todos los ejercicios y conseguir cumplir los objetivos después de dos meses estoy muy contento y con ganas de continuar seguir mejorando aquí,5,Hace 2 años
73,Marcos López de Carrizosa,la experiencia en distrito 280 clara del rey ha sido increíble de principio a fin las instalaciones la gente que va a entrenar y sobre todo jose el monitor de 10 por motivos laborales voy a estar fuera unos meses pero sin duda lo primero que haga cuando vuelva a madrid será retomar mi suscripción,5,Hace un año
74,Patricia Vinuesa,a pesar de echar el pulmón por la boca en cada entrenamiento no tengo más que buenas palabras para toda la gente que trabaja en distrito son profesionales súper cercanos y da gusto entrenar con ellos las clases son variadas y se adaptan a cada persona en definitiva lo recomiendo!!,5,Hace 3 años
75,Álvaro Suárez,el mejor sitio para hacer deporte en el barrio! a traves de una app se ven y se reservan las clases de la semana teniendo muchos horarios posibles el material y las salas son geniales y los monitores más aún sea cual sea tu nivel te adaptan los ejercicios de la clase y te ayudan con cualquier cosa,5,Hace 2 años
76,Gustavo Souto,después de buscar y probar varios gimnasios y boutiques de entrenamiento por fin doy con uno que merece muchísimo la pena entrenos dinámicos planificados con un material en muy buen estado y muy buenos entrenadores que adaptan cada ejercicio a cualquier nivel no menos importante es la sensación de limpieza tanto en los vestuarios como en las salas e igualmente destacar el diseño del box tanto en distribución como en iluminación y materiales enhorabuena!,5,Hace 3 años
77,Ashley Orr,sin duda apuntarme aquí es la mejor decisión que he tomado últimamente llevo más de seis meses asistiendo a clases de crossfit y estoy flipando con la diferencia en mi cuerpo y el progreso que he hecho al gimnasio siempre me escaqueaba aquí no me pierdo ni una clase los monitores siempre atentos y amables y te sientes cómodo desde el primer momento con todas las variaciones que te ofrecen gracias a eric carol y josé por vuestro trabajo excelente pondría 6 estrellas ¡pero no hay!,5,Hace 3 años
78,Paula Moreno Caballero,distrito se ha convertido en mi segunda casa los entrenadores son fantásticos siempre ayudándote a buscar la mejor técnica y cuidando los movimientos si buscas motivación y entrenar por tu salud este es el sitio!,5,Hace un año
79,Virginia Bordin,distrito es más que un gimnasio es un refugio que trae motivación! tiene un ambiente vibrante y un equipo dedicado cada sesión se convierte en una experiencia increíble gracias a todos por esa inspiración y dedicación!,5,Hace un año
80,Elena Merino,tras muchos intentos en gimnasios convencionales llegue a distrito y flipé! súper profesionales clases duras pero divertidas siempre pendientes de todos nosotros los coach y geniales las instalaciones también sin duda la mejor decisión que he tomado! superación y motivación día a día no os lo penséis y apostar por vuestra salud!,5,Hace 3 años
81,Paula Hoyos,centro súper recomendable buen ambiente los profesionales son un 10 te asesoran te ayudan a hacer los movimientos correctamente las clases se pasan súper rápido y notas los efectos del entrenamiento desde el primer día gracias,5,Hace 2 años
82,Paula C,les doy 5 estrellas porque no hay más! desde el primer día te hacen sentir como en casa el centro dispone de material muy nuevo y cómodo todo se limpia y desinfecta después de cada uso entrenadores muy profesionales y amables a pesar de ser clases grupales la atención es personalizada y están muy pendientes de realizar las correcciones que sean precisas para evitar lesiones igualmente hay adaptaciones para todos los ejercicios sea cual sea tu nivel lo recomiendo 100 !!,5,Hace 4 años
83,Agnieszka Reczek,un lujo de gimnasio sobre todo por sus empleados…equipazo!!! siempre pendientes de ti te animan todo el tiempo y corrigen si hace falta buenas instalaciones buena calidad del material y de las máquinas de cardio el programa de los entrenamientos muy efectivo con constancia y un poquito de dieta el éxito garantizado para milagros a lourdes recomendado,5,Hace 3 años
84,Carlos G.I.,la profesionalidad trato y seguimiento que dan es lo que marca la diferencia buen ambiente de todas las edades y tres modalidades de entrenamiento adaptadas a los objetivos que busques o tu nivel de forma tambien tienen yoga pero no he probado todavia todo el personal es de 10,5,Hace 2 años
85,Cristina Armero Amezaga,estoy encantada con este centro! clases personalizadas un espacio limpio todo bien organizado y los entrenadores muy atentos para corregirte durante el entrenamiento y motivar! muy recomendable!,5,Hace un año
86,Clara Hbo,el sitio ideal para retomar el deporte desde cero las actividades son adaptadas a tu nivel y los monitores son encantadores hacen que entrenar sea súper divertido y motivador cada día me apetece más entrenar y sin duda en parte es por distrito 280 clara del rey ¡a seguir!,5,Hace 3 años
87,Paula Gutierrez Martinez,el mejor sitio para entrenar siempre con energía positiva dandolo todo en las clases hacen que hacer deporte sea mucho mas divertido y te den ganas de ir todos los días acabas formando parte de una gran familia y eso está genial además cuidan mucho la limpieza y estan pendientes de que siempre esté todo recogido y limpio,5,Hace 3 años
88,Maho Hernández,si buscas ir más allá de tus límites y metas de fuerza resistencia y salud este es tu lugar! distrito de clara del rey es de los mejores centros de entrenamiento que he estado en madrid además de tener variedad de clases con diferentes intensidades tendrás a un equipo de entrenadores que son lo mejor de lo mejor he trabajado mucho con carol david izan y jose y son simplemente lo máximo podría incluso decir que creen más en mi que yo misma en conclusión mega recomendado!,5,Hace 2 años
89,Lorena Martin,el mejor centro de entrenamiento! disponibilidad y variedad de clases para ir a la que más se ajuste a ti además cada clase es diferente a la anterior y no sé repiten rutinas los coach están todo el rato pendientes para corregirte y mejorar y la app funciona de maravilla para ir apuntando tus avances y hacer seguimiento,5,Fecha de edición: Hace 2 años
90,Patri S,llevo más o menos un año apuntada y estoy encantadísima el ambiente es buenísimo los coaches y la profe de yoga son geniales y están muy atentos corrigiéndote cuando es necesario lo recomiendo 100 …,5,Hace un año
91,Pablo Gonzalez,cero atención a la técnica mucha motivación y música alta para que hagas mil repeticiones si es posible aunque estén mal ejecutadas si te lesionas los isquios también genial como fue mi caso en la clase de prueba super caro y mucha gente pero bueno supongo que tampoco es culpa vuestra tendría que saber parar si crees que estás en tu límite pero el ambiente no te anima a ello sino a seguir hasta que rompes,1,Hace 2 años
