id,text,y_true,y_pred,p_neg,p_pos,abs_margin,loss,near_threshold,low_coverage,has_contrast
9990,instalaciones ambiente sistema,0,1,0.0254409823857055,0.9745590176142944,0.4745590176142945,3.6713939254654755,False,True,False
12702,entrenadores de sala geniales instalaciones aceptables servicios administrativos que podrían mejorar,0,1,0.0267413761100491,0.9732586238899508,0.4732586238899509,3.621543246027816,False,False,False
7402,soy usuaria del gimnasio de embajadores en rasgos generales satisfecha con instalaciones y personal quiero hacer una crítica a un perfil de usuario y una queja al responsable del gimnasio se trata del usuario que no quiere compartir màquinas material del usuario que usa una màquina y al acabar una de las series q està haciendo permanece sentado en la màquina sin ceder el uso a otro usuario o se pone a chatear sentado ocupando la màquina sin dar la posibilidad a que otra persona en sus descansos pueda usar la màquina discos barras no solo se niegan a compartir el material es que se cabrean si les pides compartir ya se lo puedes pedir recitando poesía que se mosquean las excusas son variadas es que estoy haciendo bi series es que descanso 3 minutos mejor acabo y luego tú q es un rollo andar cambiando pesos y luego està el que no sabes cuàndo ni porqué ya has asumido junto a todo el gimnasio que mientras él està esa màquina no se pide ni se usa la gente necesita descansar sobre la propia màquina o descansar mirando la barra o la cuerda claro tú es que eres pro necesitas descansar tres minutos yo en esos tres minutos puedo hasta casi hacer dos series y descansar te importa? bueno es que mejor acabo y ya te pones tú madurar en el gimnasio tener una actitud madura es compartir es respeto al otro y a su tiempo madurar en el gimnasio es saber que si alguien te està mirando o pasa por tu lado y se queda ahí no es que esté enamorado de ti es que quiere usar la màquina material también si necesitas un gimnasio para ti solo móntatelo en tu casa en el gimnasio se comparte el material sé maduro sé empàtico con el prójimo y comparte el material y la queja al responsable del gimnasio pues queda también reflejada a la gente hay que tratarla acorde a la madurez que presenta en otros gimnasios p e dreamfit hay unos carteles enormes en los que se leen las frases las màquinas se comparten si necesitas contestar un mensaje levàntate de la màquina y libérala ya lo de descargar las màquinas lo dejo para otro día porque tiene tela que una persona acabe de usar la prensa y te la deje cargada con 200 kilos estas son las personas que van de estupend s de esas que tendràn asistencia en casa y piensan que el mundo es parte de su servicio si no tienes madurez por favor no vayas al gimnasio pero por si te sirve de algo en el gimnasio se comparte se descargan y se colocan pesos y preferentemente al gimnasio se va cagado meado y chateado gracias,1,0,0.9711208279298342,0.0288791720701658,0.47112082792983423,3.5446346332989918,False,False,True
7492,no todos usan toallas el aire acondicionado funciona a medias como las duchas o están calientes o realmente no funcionan,1,0,0.9651291186112192,0.0348708813887806,0.4651291186112192,3.356103142193585,False,False,False
11372,buenas instalaciones y nuevas pero mucha gente para la cantidad de máquinas que hay 3 press de banca sin inclinar o 3 jalón al pecho entre otras cosas para todo el mundo me parece demasiado poco son máquinas muy solicitadas para que haya tan pocas para la cantidad de gente que va,1,0,0.9644610515801464,0.0355389484198535,0.4644610515801464,3.337126045330033,False,False,True
12356,falta atención personal,0,1,0.0367351589171189,0.963264841082881,0.46326484108288113,3.3040209738781785,False,True,False
11826,es buen gimnasio pero no me parce correcto que cuando una profesora monitora funciona y llena clases que le quiten clases belén es buena en su clase de zumba y a los llenos de sus clases me remito porque se le quitan clases??? es una de las mejores en zumba esperemos que le den más horas por el bien de todos nosotros que nos gustan sus clases de zumba gracias,0,1,0.0374770007588597,0.9625229992411402,0.4625229992411403,3.2840278472562594,False,False,True
4161,siempre esta petado pero los monitores son majos,0,1,0.0435644496520579,0.956435550347942,0.4564355503479421,3.1335138361789134,False,False,True
7451,con el cambio de clases de les mills y la salida de silvia el gimnasio perdió muchísimo las nuevas clases son muy regu ojalá vuelvan pronto,0,1,0.0530009224456455,0.9469990775543544,0.44699907755435453,2.9374459609466532,False,False,False
2999,si sigo apuntada es por las clases benditos profesores que sacan adelante un gimnasio abarrotado y a 30 grados,0,1,0.0530009224456455,0.9469990775543544,0.44699907755435453,2.9374459609466532,False,False,False
10231,los vestuarios son penosos creo que le vendría bien una reformita y mas con el precio que se paga,0,1,0.054446223521113,0.945553776478887,0.445553776478887,2.910541788829161,False,False,False
823,ofrecen un servicio y luego para q enciendan el sauna q es un servicio es como si la recepcionista lo pagará ella del su bolsillo que pesadez por lo demas todo bien …,0,1,0.0672087569873192,0.9327912430126808,0.4327912430126808,2.6999517276316474,False,False,False
10089,en gimasnio en si es una auténtica pasada muy espacioso máquinas brutales que te cuentan las repeticiones está muy bien equipado y el personal es bastante amable la única queja que tengo es relacionada con en el spa fui con mi pareja y pensábamos que el precio de la entrada al gimasnio venía incluido con la entrada al spa cosa que no era así fallo nuestro por no mirarlo bien pero la encargada del spa una vez que estábamos ya dentro nos pregunta que si teníamos cita y nosotros le dijimos que no que habiamos comprado una entrada y ya esta y ella nos dice que bueno que no pasa nada que disfrutemos del spa y que lo va consultar con recepción para la próxima vez bueno pues cuando ya nos vamos a ir entran la encargada y otra chica que iba con ella al vestuario repito las dos a decirme que nos habíamos equivocado y que teníamos que pagar muy nefasto y rastreropor su parte entiendo que si llegamos a saber eso y aún así nos quedamos en el spa nos hagas pagar pero no fue así deja mucho que desear que gente así lleve el spa,1,0,0.9315474017749552,0.0684525982250446,0.4315474017749552,2.6816137699688753,False,False,True
4473,hola quiero mi dinero de vuelta y ceder mi reserva a otro gracias …,0,1,0.0811426521828243,0.9188573478171757,0.4188573478171757,2.5115465352353867,False,False,False
11772,la verdad que estaba buscando un gimnasio que tuviera toda la equipación pero sin estar llena de gente cuando fui a preguntar vi que había muchísima gente y eran las 20 30 a 21 00 un jueves sin embargo le di una oportunidad para probarlo y sinceramente parece mucha gente pero cuando estas en las maquinas al final no parece que haya tanta gente a veces tienes que esperar pero se libra bastante rápido ya que hay varias maquinas tienen taquillas que se abren y se cierran con una pulsera clases que puedes atender cuando quieras una sauna y vestuario lo malo yo pondría aquí sería la tasa de subscripción creo que a mi me dijeron 40€,1,0,0.9025273339103724,0.0974726660896277,0.40252733391037243,2.3281832880818163,False,False,True
4504,las máquinas están muy cerca una de otras el aforo es muy alto,0,1,0.0974941927990708,0.9025058072009292,0.4025058072009292,2.3279624637873355,False,False,False
8250,gimnasio decente no estaba demasiado lleno para la hora a la que fui media tarde no tuve que esperar mucho buena zona de vestuarios y en general un gimnasio de tamaño decente quizás algunas máquinas estén un poco juntas pero bueno no es caro ¿qué me puedo esperar? la recepcionista fue excelente fui sobre las 15 00 del 16 de julio pero no pude entrar soy nuevo y pensé que había comprado la suscripción para usar cualquier vivagym pero no fue así así que la recepcionista me ayudó a mejorar mi suscripción tardó solo dos o tres minutos y ya estaba dentro después del entrenamiento intenté suscribirme a yanga water pero la aplicación no me lo permitió la recepcionista intentó ayudarme de nuevo dedicando al menos cinco minutos a intentar solucionar el problema en la aplicación de mi teléfono pero parece que hay un problema con la aplicación también lo intenté en la página web más tarde pero no lo he conseguido pierdo a un empleado por esto ya fui socio de viva en barcelona y aunque ese gimnasio estaba un poco lleno para mi gusto el personal siempre me pareció agradable así que viva sigan así teniendo un personal tan motivado pero solucionen el problema con la suscripción al agua yanga intentaré volver a suscribirme mañana,1,0,0.8977509552738112,0.1022490447261887,0.3977509552738112,2.2803438266340295,False,False,True
3480,estoy contenta de que por fin esté abierto el gym las instalaciones y en general me parece todo muy bien lo único es que para lo grande que es la recepción es pequeña y solo está una persona siempre con lo cual no hay nadie en las salas por lo mismo la gente deja las pesas por el suelos las máquinas cargadas parece que necesitan a alguien que les diga lo que se puede o no hacer y es un verdadero fastidio,1,0,0.8977509552738112,0.1022490447261887,0.3977509552738112,2.2803438266340295,False,False,False
2885,en este gym en lo único que están pendientes es en apuntar personas nuevas todos los días y cobra que en la comodidad que ofrecen cuando te apuntas,0,1,0.1140033908300162,0.8859966091699837,0.3859966091699838,2.17152708690704,False,False,False
9393,voy a modificar mi reseña en el que le puse 5 estrellas a este gym porque era genial pero actualmente llevan ya mas de 3 semanas sin las televisiones de 4 solo tienen 1 y no se si es porque están en reparación lo vendieron o que hicieron,1,0,0.8842774517337985,0.1157225482662016,0.38427745173379846,2.156559778150522,False,False,True
9966,está dé reformas,0,1,0.1187977957714799,0.88120220422852,0.3812022042285201,2.1303324263378443,False,True,False
12651,creo que el fallo lo tienen en la musica que no motiva a entrenar soy un chico muy sociable y destesto desconectarme con audifono pero la musica no te inspira a correr a no entrenar debe haber musicon de gym,1,0,0.8772853571651599,0.12271464283484,0.3772853571651599,2.097893595878291,False,False,True
73,me gusta entrenar acá pero aunque no sea culpa de los monitores muchas personas se quedan en las máquinas viendo el móvil y no nos dejan aprovechar el tiempo para poder entrenar la gente debería de ser más consciente de estos casos para no incomodar a los demás,1,0,0.8708639457208476,0.1291360542791526,0.3708639457208476,2.046888746074718,False,False,True
9211,mediocre atención muy masificado lo único bueno el precio,0,1,0.14751788276897,0.8524821172310301,0.35248211723103,1.9138058714394688,False,False,False
12961,yo no entreno en sala así que no sufro lo que veo en muchas de las reseñas sobre la masificación a la hora de usar las máquinas y otro tipo de material se ve a mucha gente sí no apetece sin embargo atiendo a las clases dirigidas y por norma general estoy bastante contenta con ellas ciclo y body pump son mis preferidas y nunca me quedo sin plaza de hecho en los 8 años que llevo en el gimnasio solo una vez no había ninguna bici libre y yo soy de las que llega a menos 2 hay monitores que me gustan mucho óscar iván ribaldo jose las pocas sesiones de ciclo que da también aprovecho el ciclo y la elíptica virtual que son una manera tranquila de hacer un entrenamiento dependiendo de lo enérgica que se sienta una me cuesta mucho dar 5 estrellas porque no creo que seáis perfectos pero yo seguiré siendo clienta vuestra por mucho tiempo,1,0,0.8455892204461222,0.1544107795538778,0.34558922044612217,1.868138828065011,False,False,True
11792,hasta que no tengan muchas más bajas que altas no pensarán en cuidar el gimnasio sus instalaciones y sus clientes algo de competencia vendría bien para eso no merece la pena mejor ir un poco más lejos a un mejor gimnasio,0,1,0.1556184012066365,0.8443815987933634,0.3443815987933635,1.8603484145472169,False,False,False
13332,amplias instalaciones pero demasiada gente quizás debería abrir a las 6 en vez de a las 7,1,0,0.8439617733689764,0.1560382266310236,0.3439617733689764,1.8576542592440497,False,False,True
12772,hola solo tengo una pregunta una vez que me inscriba puedo pagar en efectivo porque por targeta no puedo y no no tengo nadie que me haga el favor de pagarme con targeta gracias,1,0,0.8439617733689764,0.1560382266310236,0.3439617733689764,1.8576542592440497,False,False,False
8962,los quitaron la tarifa familiar si eres mayor de 21 o algo así… me han hecho editar la reseña es de hace un par de años,0,1,0.1581140350877193,0.8418859649122806,0.34188596491228074,1.8444387652234828,False,False,False
11591,buenas instalaciones muy saturado no hay gente para preguntar como hacer los ejercicios,0,1,0.1686947910477322,0.8313052089522678,0.3313052089522678,1.779664166920955,False,False,False
5930,alguien sabe cuando es la apertura ¿? vale edito la reseña para informar que el dia 1 de abril es la apertura un saludo,1,0,0.8245147886396198,0.1754852113603801,0.3245147886396198,1.7402005053795946,False,False,False
6600,fui al gym durante 2 años y todo fue fenomenal cuando me di de baja porque me mudaba a otra localidad no tuve ningún problema me dieron de baja en 5 minutos volvería al gym si abrieran uno en alcorcón,1,0,0.8142810164549914,0.1857189835450086,0.3142810164549914,1.6835205888961762,False,False,False
8759,para quien le guste mucho el gimnasio estupendo fuimos con invitación pero lo más atractivo que era el spa hacia un calor asfixiante y el agua del jacuzzi no estaba muy caliente aunque parecía las piscinas sobre todo la grande tampoco estaba caliente y eso que en la calle hacía calor muchas máquinas y muy modernas pero en la sala con no muy buen olor no me pareció muy cómodo ni agradable,1,0,0.7917543401334696,0.2082456598665304,0.29175434013346957,1.569036839129406,False,False,True
13439,0 empatía con los usuarios,0,1,0.224313725490196,0.7756862745098039,0.275686274509804,1.4947096467726744,False,False,False
9396,maquinas muy bien aforo fatal terrible!!!! para hacer una superserie hay que ir por las mañanas después de comer o a última hora de la noche,0,1,0.2391176470588235,0.7608823529411766,0.2608823529411765,1.4307996010564423,False,False,False
13265,no cambio mi gimnasio por ningún otro después de años sigo fiel a mi dreamfit de villaverde …,1,0,0.7583800537100392,0.2416199462899605,0.25838005371003925,1.4203892571821084,False,False,False
676,el chico recepcionista es muy borde,0,1,0.2487408016819781,0.7512591983180219,0.2512591983180219,1.391343881790046,False,False,False
8977,deberían controlar el aparcamiento en las plazas destinadas a los cargadores y recordar a los usuarios que son plazas de recarga y no de aparcamiento para vehículos eléctricos y menos para los no eléctricos,1,0,0.7508081134551723,0.2491918865448277,0.2508081134551723,1.3895320506051716,False,False,False
3302,lo malo gente que va haciendo directos con el móvil,0,1,0.2523389355742297,0.7476610644257703,0.2476610644257703,1.3769821127119755,False,False,False
9585,dentro de la masificación de los gimnasios de madrid este no lo está demasiado por el amplio horario que tienen desde las 6 de la mañana no tiene piscina y los baños no son excesivamente grandes pero está bien en general,1,0,0.7449699456661483,0.2550300543338518,0.24496994566614827,1.3663738806359185,False,False,True
