id,text,y_true,y_pred,p_neg,p_pos,abs_margin,loss,near_threshold,low_coverage,has_contrast
2999,si sigo apuntada es por las clases benditos profesores que sacan adelante un gimnasio abarrotado y a 30 grados,0,1,0.0375370582641738,0.9624629417358262,0.4624629417358262,3.2824266135961078,False,False,False
11372,buenas instalaciones y nuevas pero mucha gente para la cantidad de máquinas que hay 3 press de banca sin inclinar o 3 jalón al pecho entre otras cosas para todo el mundo me parece demasiado poco son máquinas muy solicitadas para que haya tan pocas para la cantidad de gente que va,1,0,0.9512015280485664,0.0487984719514336,0.4512015280485664,3.0200562790839043,False,False,True
10089,en gimasnio en si es una auténtica pasada muy espacioso máquinas brutales que te cuentan las repeticiones está muy bien equipado y el personal es bastante amable la única queja que tengo es relacionada con en el spa fui con mi pareja y pensábamos que el precio de la entrada al gimasnio venía incluido con la entrada al spa cosa que no era así fallo nuestro por no mirarlo bien pero la encargada del spa una vez que estábamos ya dentro nos pregunta que si teníamos cita y nosotros le dijimos que no que habiamos comprado una entrada y ya esta y ella nos dice que bueno que no pasa nada que disfrutemos del spa y que lo va consultar con recepción para la próxima vez bueno pues cuando ya nos vamos a ir entran la encargada y otra chica que iba con ella al vestuario repito las dos a decirme que nos habíamos equivocado y que teníamos que pagar muy nefasto y rastreropor su parte entiendo que si llegamos a saber eso y aún así nos quedamos en el spa nos hagas pagar pero no fue así deja mucho que desear que gente así lleve el spa,1,0,0.948699074074074,0.0513009259259259,0.44869907407407394,2.970046477729977,False,False,True
12401,el gimnasio no está mal pero últimamente la música que ponen es solamente reguetón y realmente no es una música agradable para el entrenamiento al menos no para todo el mundo,1,0,0.9462870985192412,0.0537129014807586,0.4462870985192412,2.9241020552846417,False,False,True
12356,falta atención personal,0,1,0.0540570817270864,0.9459429182729135,0.4459429182729136,2.9177147217017914,False,True,False
12388,personal maleducado,0,1,0.0543820820520867,0.9456179179479132,0.4456179179479133,2.911720553418308,False,True,False
823,ofrecen un servicio y luego para q enciendan el sauna q es un servicio es como si la recepcionista lo pagará ella del su bolsillo que pesadez por lo demas todo bien …,0,1,0.0582115108518097,0.9417884891481902,0.4417884891481903,2.843672162841891,False,False,False
11826,es buen gimnasio pero no me parce correcto que cuando una profesora monitora funciona y llena clases que le quiten clases belén es buena en su clase de zumba y a los llenos de sus clases me remito porque se le quitan clases??? es una de las mejores en zumba esperemos que le den más horas por el bien de todos nosotros que nos gustan sus clases de zumba gracias,0,1,0.077263735223183,0.9227362647768168,0.42273626477681703,2.560530576767376,False,False,True
8962,los quitaron la tarifa familiar si eres mayor de 21 o algo así… me han hecho editar la reseña es de hace un par de años,0,1,0.0811133587833635,0.9188866412166364,0.4188866412166365,2.5119076115320937,False,False,False
10231,los vestuarios son penosos creo que le vendría bien una reformita y mas con el precio que se paga,0,1,0.08333879951527,0.91666120048473,0.41666120048473,2.4848410577559648,False,False,False
7451,con el cambio de clases de les mills y la salida de silvia el gimnasio perdió muchísimo las nuevas clases son muy regu ojalá vuelvan pronto,0,1,0.0872260023312961,0.912773997668704,0.41277399766870393,2.4392528006449017,False,False,False
4473,hola quiero mi dinero de vuelta y ceder mi reserva a otro gracias …,0,1,0.0942957234950516,0.9057042765049484,0.4057042765049484,2.3613194403705204,False,False,False
9990,instalaciones ambiente sistema,0,1,0.0950248094984937,0.9049751905015062,0.4049751905015063,2.3536172688602814,False,True,False
12651,creo que el fallo lo tienen en la musica que no motiva a entrenar soy un chico muy sociable y destesto desconectarme con audifono pero la musica no te inspira a correr a no entrenar debe haber musicon de gym,1,0,0.9047000674763832,0.0952999325236167,0.4047000674763832,2.350726176364029,False,False,True
11772,la verdad que estaba buscando un gimnasio que tuviera toda la equipación pero sin estar llena de gente cuando fui a preguntar vi que había muchísima gente y eran las 20 30 a 21 00 un jueves sin embargo le di una oportunidad para probarlo y sinceramente parece mucha gente pero cuando estas en las maquinas al final no parece que haya tanta gente a veces tienes que esperar pero se libra bastante rápido ya que hay varias maquinas tienen taquillas que se abren y se cierran con una pulsera clases que puedes atender cuando quieras una sauna y vestuario lo malo yo pondría aquí sería la tasa de subscripción creo que a mi me dijeron 40€,1,0,0.9038424586627952,0.0961575413372049,0.4038424586627952,2.341767376978806,False,False,True
1053,deshonesto,0,1,0.1182062474615665,0.8817937525384334,0.3817937525384335,2.1353243204021233,False,True,False
8250,gimnasio decente no estaba demasiado lleno para la hora a la que fui media tarde no tuve que esperar mucho buena zona de vestuarios y en general un gimnasio de tamaño decente quizás algunas máquinas estén un poco juntas pero bueno no es caro ¿qué me puedo esperar? la recepcionista fue excelente fui sobre las 15 00 del 16 de julio pero no pude entrar soy nuevo y pensé que había comprado la suscripción para usar cualquier vivagym pero no fue así así que la recepcionista me ayudó a mejorar mi suscripción tardó solo dos o tres minutos y ya estaba dentro después del entrenamiento intenté suscribirme a yanga water pero la aplicación no me lo permitió la recepcionista intentó ayudarme de nuevo dedicando al menos cinco minutos a intentar solucionar el problema en la aplicación de mi teléfono pero parece que hay un problema con la aplicación también lo intenté en la página web más tarde pero no lo he conseguido pierdo a un empleado por esto ya fui socio de viva en barcelona y aunque ese gimnasio estaba un poco lleno para mi gusto el personal siempre me pareció agradable así que viva sigan así teniendo un personal tan motivado pero solucionen el problema con la suscripción al agua yanga intentaré volver a suscribirme mañana,1,0,0.879385414057354,0.1206145859426461,0.37938541405735404,2.1151550572042237,False,False,True
2885,en este gym en lo único que están pendientes es en apuntar personas nuevas todos los días y cobra que en la comodidad que ofrecen cuando te apuntas,0,1,0.1295074048834353,0.8704925951165647,0.37049259511656474,2.044017218910223,False,False,False
3480,estoy contenta de que por fin esté abierto el gym las instalaciones y en general me parece todo muy bien lo único es que para lo grande que es la recepción es pequeña y solo está una persona siempre con lo cual no hay nadie en las salas por lo mismo la gente deja las pesas por el suelos las máquinas cargadas parece que necesitan a alguien que les diga lo que se puede o no hacer y es un verdadero fastidio,1,0,0.8696512190214408,0.1303487809785592,0.3696512190214408,2.0375414905561433,False,False,False
73,me gusta entrenar acá pero aunque no sea culpa de los monitores muchas personas se quedan en las máquinas viendo el móvil y no nos dejan aprovechar el tiempo para poder entrenar la gente debería de ser más consciente de estos casos para no incomodar a los demás,1,0,0.858261650639818,0.141738349360182,0.35826165063981796,1.9537725312147398,False,False,True
4504,las máquinas están muy cerca una de otras el aforo es muy alto,0,1,0.142685628211944,0.857314371788056,0.35731437178805603,1.9471114728722945,False,False,False
6600,fui al gym durante 2 años y todo fue fenomenal cuando me di de baja porque me mudaba a otra localidad no tuve ningún problema me dieron de baja en 5 minutos volvería al gym si abrieran uno en alcorcón,1,0,0.8470133380339622,0.1529866619660379,0.34701333803396217,1.877404538082373,False,False,False
11792,hasta que no tengan muchas más bajas que altas no pensarán en cuidar el gimnasio sus instalaciones y sus clientes algo de competencia vendría bien para eso no merece la pena mejor ir un poco más lejos a un mejor gimnasio,0,1,0.1536412025773727,0.8463587974226273,0.3463587974226273,1.8731352482936396,False,False,False
4161,siempre esta petado pero los monitores son majos,0,1,0.162060347060347,0.837939652939653,0.337939652939653,1.8197865003971985,False,False,True
12961,yo no entreno en sala así que no sufro lo que veo en muchas de las reseñas sobre la masificación a la hora de usar las máquinas y otro tipo de material se ve a mucha gente sí no apetece sin embargo atiendo a las clases dirigidas y por norma general estoy bastante contenta con ellas ciclo y body pump son mis preferidas y nunca me quedo sin plaza de hecho en los 8 años que llevo en el gimnasio solo una vez no había ninguna bici libre y yo soy de las que llega a menos 2 hay monitores que me gustan mucho óscar iván ribaldo jose las pocas sesiones de ciclo que da también aprovecho el ciclo y la elíptica virtual que son una manera tranquila de hacer un entrenamiento dependiendo de lo enérgica que se sienta una me cuesta mucho dar 5 estrellas porque no creo que seáis perfectos pero yo seguiré siendo clienta vuestra por mucho tiempo,1,0,0.83252256927007,0.1674774307299299,0.33252256927006996,1.786906678706389,False,False,True
3302,lo malo gente que va haciendo directos con el móvil,0,1,0.1724813797234303,0.8275186202765697,0.3275186202765697,1.7574659919693438,False,False,False
9393,voy a modificar mi reseña en el que le puse 5 estrellas a este gym porque era genial pero actualmente llevan ya mas de 3 semanas sin las televisiones de 4 solo tienen 1 y no se si es porque están en reparación lo vendieron o que hicieron,1,0,0.8272571698458672,0.1727428301541329,0.32725716984586717,1.755951321368572,False,False,True
5930,alguien sabe cuando es la apertura ¿? vale edito la reseña para informar que el dia 1 de abril es la apertura un saludo,1,0,0.8264234902284946,0.1735765097715054,0.3264234902284946,1.7511367982875536,False,False,False
13332,amplias instalaciones pero demasiada gente quizás debería abrir a las 6 en vez de a las 7,1,0,0.8254912232331588,0.1745087767668412,0.3254912232331588,1.745780241946374,False,False,True
12772,hola solo tengo una pregunta una vez que me inscriba puedo pagar en efectivo porque por targeta no puedo y no no tengo nadie que me haga el favor de pagarme con targeta gracias,1,0,0.8196174927568454,0.1803825072431548,0.31961749275684537,1.7126756425565282,False,False,False
9396,maquinas muy bien aforo fatal terrible!!!! para hacer una superserie hay que ir por las mañanas después de comer o a última hora de la noche,0,1,0.1989885114885114,0.8010114885114884,0.3010114885114886,1.6145081871376659,False,False,False
